Zone,SFD,SFA,MF234,MF5plus,MH,DevCapacity,DevLandUse
4296,1,1,1,1,1,99.361176,88.68462381
4297,1,1,1,1,1,172.75089,19.88681932
4298,1,1,1,1,1,138.71756,16.5327688
4299,1,1,1,1,1,101.747345,22.50905217
4300,1,1,1,1,1,177.9798,13.35918375
4301,1,1,1,1,1,305.3112,16.75081806
4302,1,1,1,1,1,497.48886,243.1212977
4303,1,1,1,1,1,244.15733,39.11380413
4304,1,1,1,1,1,0,112.4344885
4305,1,1,1,1,1,0,8.603914694
4306,1,1,1,1,1,189.48248,16.43975821
4307,1,1,1,1,1,85.287125,8.482413436
4308,1,1,1,1,1,107.43303,13.47225549
4309,1,1,1,1,1,56.871277,853.6305654
4310,1,1,1,1,1,214.4325,83.35240262
4311,1,1,1,1,1,165.3617,104.9121123
4312,1,1,1,1,1,53,27.98672239
4313,1,1,1,1,1,574.3323,9.772422709
4314,1,1,1,1,1,772.0912,9.702659633
4315,1,1,1,1,1,244.9596,1964.299283
4316,1,1,1,1,1,27,30.70995015
4317,1,1,1,1,1,19.143822,90.5673427
4318,1,1,1,1,1,36,24.79274824
4319,1,1,1,1,1,221.5635,14.79148035
4320,1,1,1,1,1,50.714954,17.79377462
4321,1,1,1,1,1,151,6.456108413
4322,1,1,1,1,1,79.42991,381.8624625
4323,1,1,1,1,1,0,53.75629521
4324,1,1,1,1,1,0,259.3042073
4325,1,1,1,1,1,144,243.0864978
4326,1,1,1,1,1,227.73314,88.52892322
4327,1,1,1,1,1,32,8.530467558
4328,1,1,1,1,1,20.286606,10.1038909
4329,1,1,1,1,1,145,399.4669683
4330,1,1,1,1,1,71.84253,449.1353894
4331,1,1,1,1,1,217.41084,625.7936544
4332,1,1,1,1,1,253.52927,17.50583783
4333,1,1,1,1,1,345.69736,48.63535849
4334,1,1,1,1,1,112.36597,220.3637794
4335,1,1,1,1,1,308.35056,1347.374149
4336,1,1,1,1,1,299.2314,3749.437854
4337,1,1,1,1,1,8.286085,673.9213462
4338,1,1,1,1,1,53.806915,19.27304687
4339,1,1,1,1,1,35.42939,5.232022803
4340,1,1,1,1,1,37.857216,1332.530907
4341,1,1,1,1,1,214.44449,7.481006576
4342,1,1,1,1,1,305.6588,9.680920418
4343,1,1,1,1,1,153.2944,9.904146306
4344,1,1,1,1,1,166.43875,16.70717641
4345,1,1,1,1,1,39,113.1784155
4346,1,1,1,1,1,66.28868,88.94350121
4347,1,1,1,1,1,218.43407,6.628670811
4348,1,1,1,1,1,100,8.182889883
4349,1,1,1,1,1,102.286606,207.3632432
4350,1,1,1,1,1,119.43355,388.3182509
4351,1,1,1,1,1,181.27182,2153.588946
4352,1,1,1,1,1,290.87274,753.7962114
4353,1,1,1,1,1,74.002594,258.2407177
4354,1,1,1,1,1,139.8165,740.3330589
4356,1,1,1,1,1,216.16891,12.19280946
4357,1,1,1,1,1,250.72377,9.356648754
4358,1,1,1,1,1,192.43355,20.52307711
4359,1,1,1,1,1,370.1526,8.661907379
4360,1,1,1,1,1,205.00882,8.613571544
4361,1,1,1,1,1,10,10.95816542
4362,1,1,1,1,1,4,9.140201317
4363,1,1,1,1,1,1195.2416,831.4920675
4364,1,1,1,1,1,13.429388,18.64360407
4365,1,1,1,1,1,31,274.7529346
4366,1,1,1,1,1,43,9.947901542
4367,1,1,1,1,1,128,55.63282814
4368,1,1,1,1,1,149,11.92837379
4369,1,1,1,1,1,24,24.03057767
4370,1,1,1,1,1,2,10.47454506
4371,1,1,1,1,1,38.143303,251.694579
4372,1,1,1,1,1,29,78.86605927
4373,1,1,1,1,1,164.14435,1285.691711
4374,1,1,1,1,1,154,19.30683229
4375,1,1,1,1,1,57.858257,11.43462561
4376,1,1,1,1,1,41,817.7620552
4377,1,1,1,1,1,217.29388,11.77736292
4378,1,1,1,1,1,40.858776,8.282886579
4379,1,1,1,1,1,89,22.20315796
4380,1,1,1,1,1,52,17.76321393
4381,1,1,1,1,1,1.7144343,74.36946982
4382,1,1,1,1,1,198.29129,478.8110077
4383,1,1,1,1,1,882.6242,30.39907046
4384,1,1,1,1,1,176.57425,19.05989713
4385,1,1,1,1,1,348.15683,8.720481754
4386,1,1,1,1,1,375.44815,8.120713582
4387,1,1,1,1,1,274.58258,107.6292763
4388,1,1,1,1,1,253.57895,5.766689751
4389,1,1,1,1,1,58.860855,6.206980679
4390,1,1,1,1,1,41,191.305658
4391,1,1,1,1,1,94,12.23802104
4392,1,1,1,1,1,30,687.993363
4393,1,1,1,1,1,114.71703,394.5282035
4394,1,1,1,1,1,93.434586,3888.194359
4395,1,1,1,1,1,441.92398,114.9776098
4396,1,1,1,1,1,886.0408,87.51466784
4397,1,1,1,1,1,296,931.988846
4398,1,1,1,1,1,238.5727,563.8673873
4399,1,1,1,1,1,151.14487,9.037203602
4400,1,1,1,1,1,84,12.1215687
4401,1,1,1,1,1,71,3698.501281
4402,1,1,1,1,1,69.00104,8.900951591
4403,1,1,1,1,1,252.5727,311.4526603
4404,1,1,1,1,1,186.08685,305.2598265
4406,1,1,1,1,1,44,21.42679774
4407,1,1,1,1,1,290.00208,196.3206165
4409,1,1,1,1,1,203.57843,107.1716218
4410,1,1,1,1,1,25,242.3496103
4411,1,1,1,1,1,0,382.2746673
4412,1,1,1,1,1,628.7566,0.667848103
4413,1,1,1,1,1,241.58519,2.145793629
4414,1,1,1,1,1,57,47.72907175
4415,1,1,1,1,1,154.8598,7.023243832
4416,1,1,1,1,1,51.57321,6.177014363
4417,1,1,1,1,1,176.8593,91.96458904
4418,1,1,1,1,1,1009.74536,13.31246626
4419,1,1,1,1,1,165.1633,90.26864664
4420,1,1,1,1,1,205.00104,495.2495491
4421,1,1,1,1,1,830.7659,67.87652988
4422,1,1,1,1,1,176,103.1583853
4423,1,1,1,1,1,18,74.68343617
4424,1,1,1,1,1,59,49.25234511
4425,1,1,1,1,1,27,77.26515223
4426,1,1,1,1,1,166.4697,105.1780429
4427,1,1,1,1,1,124.14382,65.69178987
4428,1,1,1,1,1,145.5779,1224.150226
4429,1,1,1,1,1,196.86087,99.35017845
4430,1,1,1,1,1,157.43094,7.6969251
4431,1,1,1,1,1,84.57529,20.04659576
4432,1,1,1,1,1,108.43095,211.9344523
4433,1,1,1,1,1,198.14644,6.701710206
4434,1,1,1,1,1,212.57529,7.682840474
4435,1,1,1,1,1,239.5727,118.7104474
4436,1,1,1,1,1,70.85878,48.309693
4437,1,1,1,1,1,4,601.4418417
4438,1,1,1,1,1,312,11.42127964
4439,1,1,1,1,1,152,15.02801848
4440,1,1,1,1,1,0,10.25851431
4441,1,1,1,1,1,270.57217,12.29885586
4442,1,1,1,1,1,57.858257,5.900642323
4443,1,1,1,1,1,276.7176,5.190328152
4444,1,1,1,1,1,95,22.10351943
4445,1,1,1,1,1,79,3709.952656
4446,1,1,1,1,1,101,0.07036524
4447,1,1,1,1,1,105.287125,8.253012712
4448,1,1,1,1,1,281.43408,301.3689461
4449,1,1,1,1,1,87.43043,4.037216969
4450,1,1,1,1,1,17,281.1076594
4451,1,1,1,1,1,271.29803,1070.712813
4452,1,1,1,1,1,232.00676,387.4567138
4453,1,1,1,1,1,21,704.3433424
4454,1,1,1,1,1,211,5078.906673
4455,1,1,1,1,1,267.57477,4333.852211
4456,1,1,1,1,1,101.14746,90.62360282
4457,1,1,1,1,1,13,61.69586057
4458,1,1,1,1,1,81.1433,3412.506532
4459,1,1,1,1,1,913.1797,3748.496014
4460,1,1,1,1,1,504.55685,6326.808152
4461,1,1,1,1,1,285.2493,6172.666677
4462,1,1,1,1,1,33,2090.495087
4463,1,1,1,1,1,156,424.2506279
4464,1,1,1,1,1,78,23.17393196
4465,1,1,1,1,1,71,22.5058629
4466,1,1,1,1,1,57,11.47675927
4467,1,1,1,1,1,69,9.474221693
4468,1,1,1,1,1,8,502.2130679
4469,1,1,1,1,1,84,402.3260982
4470,1,1,1,1,1,37,101.6604841
4471,1,1,1,1,1,50.571648,4519.630075
4472,1,1,1,1,1,93.79494,2253.831623
4473,1,1,1,1,1,81,2837.942648
4474,1,1,1,1,1,200.74255,1615.384681
4475,1,1,1,1,1,297,2059.450045
4476,1,1,1,1,1,0,492.6459709
4477,1,1,1,1,1,942.9389,4607.876016
4478,1,1,1,1,1,902.3301,105.9669274
4479,1,1,1,1,1,531.1333,2280.684275
4480,1,1,1,1,1,937.7798,4864.150831
4481,1,1,1,1,1,519.3411,4781.913608
4482,1,1,1,1,1,667.4345,8457.865691
4483,1,1,1,1,1,405.20108,919.0338454
4484,1,1,1,1,1,375.47083,5494.199571
4485,1,1,1,1,1,674.06384,2097.773507
4486,1,1,1,1,1,640.42084,69.67508439
4487,1,1,1,1,1,373.57794,226.940779
4488,1,1,1,1,1,583.2759,981.9084985
4489,1,1,1,1,1,454.31116,1713.345218
4490,1,1,1,1,1,668.98096,315.9294265
4491,1,1,1,1,1,340.12677,4.114380521
4493,1,1,1,1,1,520.7976,35.57865305
4495,1,1,1,1,1,187.62796,173.781905
4496,1,1,1,1,1,251.74359,3016.321005
4497,1,1,1,1,1,628.2188,4032.00018
4498,1,1,1,1,1,290.27924,3425.896549
4499,1,1,1,1,1,258.9527,2599.094217
4500,1,1,1,1,1,576.66547,19.02719147
4501,1,1,1,1,1,429.84174,7.077390956
4502,1,1,1,1,1,530.5732,14.8025954
4503,1,1,1,1,1,949.4595,8.957275975
4504,1,1,1,1,1,183.73534,204.1658783
4505,1,1,1,1,1,720.9871,233.6419739
4506,1,1,1,1,1,756.7403,2338.757221
4507,1,1,1,1,1,405.14914,271.8519198
4508,1,1,1,1,1,519.7452,14.67372795
4509,1,1,1,1,1,889.2823,7.407628554
4510,1,1,1,1,1,198.75682,4.794923418
4511,1,1,1,1,1,433.89886,9.285209197
4512,1,1,1,1,1,175.01456,8.867897239
4513,1,1,1,1,1,250.97414,4.242471026
4514,1,1,1,1,1,224.77182,13.35673626
4515,1,1,1,1,1,713.0319,93.75351074
4516,1,1,1,1,1,264.7334,12.94027295
4517,1,1,1,1,1,540.48486,79.9631585
4518,1,1,1,1,1,561.0362,107.8405868
4519,1,1,1,1,1,234.048,426.4429456
4520,1,1,1,1,1,357.66846,373.2090583
4521,1,1,1,1,1,196.06816,4804.612897
4524,1,1,1,1,1,544.25,5770.441664
4525,1,1,1,1,1,298.56137,1494.476195
4526,1,1,1,1,1,233.60164,0.341080323
4527,1,1,1,1,1,161.95387,3842.481644
4528,1,1,1,1,1,388.45944,48.55661168
4529,1,1,1,1,1,210.14131,690.6679836
4530,1,1,1,1,1,524.1086,19.90675466
4531,1,1,1,1,1,372.26132,43.13150588
4532,1,1,1,1,1,265.69046,2593.293978
4533,1,1,1,1,1,418.18497,7.827491717
4534,1,1,1,1,1,141.30151,15.88192849
4536,1,1,1,1,1,662.05457,73.79949248
4537,1,1,1,1,1,187.82864,186.3176765
4538,1,1,1,1,1,194.61417,21.67521251
4539,1,1,1,1,1,190.15594,6.155361619
4540,1,1,1,1,1,494.8937,714.4794733
4541,1,1,1,1,1,532.74817,8.567428159
4542,1,1,1,1,1,783.5309,20.12740152
4543,1,1,1,1,1,1159.1252,41.05256347
4544,1,1,1,1,1,341.04147,7563.618226
4545,1,1,1,1,1,210.5668,10.94933426
4546,1,1,1,1,1,331.33444,3609.344959
4547,1,1,1,1,1,133.6288,4064.445219
4548,1,1,1,1,1,254.60925,254.5124238
4549,1,1,1,1,1,192.73047,6774.197475
4550,1,1,1,1,1,314.14172,6317.714082
4551,1,1,1,1,1,246.62248,1050.986847
4552,1,1,1,1,1,287.1121,743.8377861
4553,1,1,1,1,1,239.40315,8.162925851
4554,1,1,1,1,1,212.63226,6.155236306
4555,1,1,1,1,1,138.77435,1819.680092
4556,1,1,1,1,1,103.47978,436.7789333
4557,1,1,1,1,1,152.70256,6048.546064
4558,1,1,1,1,1,349.4976,3721.187218
4559,1,1,1,1,1,401.45502,2922.041959
4560,1,1,1,1,1,371.3578,7832.022347
4561,1,1,1,1,1,293.8144,106.2029572
4562,1,1,1,1,1,278.428,24.44013539
4563,1,1,1,1,1,137.84671,22.85695771
4564,1,1,1,1,1,4,11.93495463
4565,1,1,1,1,1,775.6716,18.09052093
4566,1,1,1,1,1,496.00677,85.42945705
4567,1,1,1,1,1,512.69385,23.84290008
4568,1,1,1,1,1,96,15.58925263
4569,1,1,1,1,1,81.52733,18.46768281
4570,1,1,1,1,1,543.3558,8.010344924
4571,1,1,1,1,1,66.232574,13.06911698
4572,1,1,1,1,1,283.44766,1889.38664
4573,1,1,1,1,1,1753.8977,10.24551003
4574,1,1,1,1,1,400.04004,12.49307875
4575,1,1,1,1,1,280.8446,11.40521974
4576,1,1,1,1,1,1222.3912,10.65791424
4577,1,1,1,1,1,41.541523,20.0533239
4578,1,1,1,1,1,85.207954,11.62213965
4579,1,1,1,1,1,30.638754,7.244168328
4580,1,1,1,1,1,990.6581,10.2862093
4581,1,1,1,1,1,1156.6443,12.61750789
4582,1,1,1,1,1,11,471.9127193
4583,1,1,1,1,1,297.10867,3983.103113
4584,1,1,1,1,1,237.52596,2281.465663
4585,1,1,1,1,1,446.57925,2674.075258
4586,1,1,1,1,1,76,81.18771138
4587,1,1,1,1,1,474.16425,11706.86084
4588,1,1,1,1,1,230.05775,70.13478452
4589,1,1,1,1,1,1405.5,12.96431812
4590,1,1,1,1,1,597.96747,6.38661166
4591,1,1,1,1,1,460.9,16.27352023
4592,1,1,1,1,1,580.5516,357.1828995
4593,1,1,1,1,1,795.9134,85.95496495
4594,1,1,1,1,1,194.34636,6.229861782
4595,1,1,1,1,1,231.08235,12.57411834
4596,1,1,1,1,1,69.47197,7.306937259
4597,1,1,1,1,1,216.23494,9.257018298
4598,1,1,1,1,1,280.7758,2570.195856
4599,1,1,1,1,1,0,3165.867006
4600,1,1,1,1,1,0,4465.510438
4601,1,1,1,1,1,472.00372,1913.923098
4602,1,1,1,1,1,377.65482,534.8804894
4603,1,1,1,1,1,338.04504,6988.428777
4604,1,1,1,1,1,221.62119,403.4235603
4605,1,1,1,1,1,354.79547,134.9318765
4606,1,1,1,1,1,194.63426,100.0741023
4607,1,1,1,1,1,270.10712,68.25619025
4608,1,1,1,1,1,311.07773,87.80733822
4609,1,1,1,1,1,744.0633,597.2726126
4610,1,1,1,1,1,771.9944,508.4934216
4611,1,1,1,1,1,100.91185,567.4254199
4612,1,1,1,1,1,347.2266,129.4306199
4613,1,1,1,1,1,231.73676,245.7297429
4614,1,1,1,1,1,419.77243,2505.448965
4615,1,1,1,1,1,147.89032,2449.072917
4616,1,1,1,1,1,62.12672,5185.867743
4617,1,1,1,1,1,314.48166,2411.721692
4618,1,1,1,1,1,226.92766,6094.367669
4619,1,1,1,1,1,92.912254,9735.688885
4620,1,1,1,1,1,355.56778,104.9101868
4621,1,1,1,1,1,530.5377,20.05477635
4622,1,1,1,1,1,149.20795,10.32460701
4623,1,1,1,1,1,771.4637,20.43051853
4624,1,1,1,1,1,48.903015,12.17434493
4625,1,1,1,1,1,9,123.0577433
4626,1,1,1,1,1,634.52563,127.4087736
4627,1,1,1,1,1,1297.7391,3897.545822
4628,1,1,1,1,1,376.45795,55.90133173
4629,1,1,1,1,1,323.83304,140.0269396
4630,1,1,1,1,1,231.37163,64.50781302
4631,1,1,1,1,1,123.37341,2935.970961
4632,1,1,1,1,1,62.297318,5153.254396
4633,1,1,1,1,1,37.361496,2553.142881
4634,1,1,1,1,1,11,367.0025744
4636,1,1,1,1,1,0,2345.622075
4637,1,1,1,1,1,59,1750.855215
4638,1,1,1,1,1,50.0203,8197.009284
4639,1,1,1,1,1,45.062546,129.5909361
4640,1,1,1,1,1,159.7636,2316.534337
4641,1,1,1,1,1,28.722988,90.32033889
4642,1,1,1,1,1,35.297318,57.08384787
4643,1,1,1,1,1,16.04224,1105.499808
4644,1,1,1,1,1,23,15.60268258
4645,1,1,1,1,1,147.16733,8.749043703
4646,1,1,1,1,1,610.17126,1930.771387
4647,1,1,1,1,1,337.01215,12.12004361
4648,1,1,1,1,1,85.0406,117.7591504
4649,1,1,1,1,1,1,4198.207201
4650,1,1,1,1,1,136.31598,21.33246827
4651,1,1,1,1,1,14.255075,9.829232136
4652,1,1,1,1,1,36.978065,5.093040218
4653,1,1,1,1,1,2,7.039037927
4654,1,1,1,1,1,3,125.7569223
4655,1,1,1,1,1,311.3517,8.738295402
4656,1,1,1,1,1,140.78226,15.94029215
4657,1,1,1,1,1,149.33792,3203.443545
4658,1,1,1,1,1,720.0868,1093.026312
4659,1,1,1,1,1,223.86838,152.3611738
4660,1,1,1,1,1,99.444336,472.2916891
4661,1,1,1,1,1,538.7303,7335.304665
4662,1,1,1,1,1,2376.6787,2929.529087
4663,1,1,1,1,1,565.54095,369.1497022
4664,1,1,1,1,1,264.3769,509.6521879
4665,1,1,1,1,1,0,1777.244931
4666,1,1,1,1,1,179.59135,538.4892443
4667,1,1,1,1,1,1490.5221,5870.02211
4668,1,1,1,1,1,272.97156,2698.309646
4669,1,1,1,1,1,824.93,4269.676473
4670,1,1,1,1,1,97,1609.467194
4671,1,1,1,1,1,544.688,1792.892625
4672,1,1,1,1,1,1956.097,2730.736219
4673,1,1,1,1,1,349.48004,747.1621276
4674,1,1,1,1,1,229.75706,287.7763852
4675,1,1,1,1,1,415.41425,4281.591168
4676,1,1,1,1,1,51.55239,75.23443343
4677,1,1,1,1,1,104,484.9835029
4678,1,1,1,1,1,53,821.0421056
4679,1,1,1,1,1,45.19023,4377.834643
4680,1,1,1,1,1,162.90009,9.320523604
4681,1,1,1,1,1,525.44934,8.873490215
4682,1,1,1,1,1,24,12.10441235
4683,1,1,1,1,1,119.0533,10.48837755
4684,1,1,1,1,1,486.5189,108.6477932
4685,1,1,1,1,1,98,114.4244165
4686,1,1,1,1,1,188.50555,4068.087234
4687,1,1,1,1,1,138.53813,4731.283584
4688,1,1,1,1,1,48,5342.092157
4689,1,1,1,1,1,37,3060.67164
4690,1,1,1,1,1,15,566.6608953
4691,1,1,1,1,1,842,2566.106298
4692,1,1,1,1,1,9,3712.556777
4693,1,1,1,1,1,10,483.8390916
4694,1,1,1,1,1,1238.2251,5061.77526
4695,1,1,1,1,1,24,4228.644389
4696,1,1,1,1,1,39,2836.848722
4697,1,1,1,1,1,85.08809,84.65310142
4698,1,1,1,1,1,10,1900.592364
4699,1,1,1,1,1,71,1049.396235
4700,1,1,1,1,1,56,2009.719584
4701,1,1,1,1,1,1993,75.37866665
4702,1,1,1,1,1,86,92.11798186
4703,1,1,1,1,1,67,847.365133
4704,1,1,1,1,1,266,111.8628866
4705,1,1,1,1,1,1,5229.986084
4706,1,1,1,1,1,44,363.9808176
4707,1,1,1,1,1,62,4445.734608
4708,1,1,1,1,1,225.98697,79.60561232
4709,1,1,1,1,1,229.27177,1766.234132
4711,1,1,1,1,1,147.19029,5595.730288
4712,1,1,1,1,1,76.79349,4739.810554
4713,1,1,1,1,1,200.99567,3325.258423
4714,1,1,1,1,1,272.95782,3485.200535
4715,1,1,1,1,1,157.00446,2757.872735
4716,1,1,1,1,1,173.8185,11806.73925
4717,1,1,1,1,1,91.70763,137.7334323
4718,1,1,1,1,1,1354.5175,292.9220573
4719,1,1,1,1,1,247.81644,10.60645983
4720,1,1,1,1,1,97.67284,8.133277653
4721,1,1,1,1,1,1938.1548,3268.216162
4722,1,1,1,1,1,74,337.9423763
4723,1,1,1,1,1,26,3069.070359
4724,1,1,1,1,1,478.56775,2410.330143
4725,1,1,1,1,1,841.75946,2405.231895
4726,1,1,1,1,1,59,7298.175366
4727,1,1,1,1,1,123.17617,329.7871346
4728,1,1,1,1,1,895.4308,3690.92412
4729,1,1,1,1,1,22,4800.47557
4730,1,1,1,1,1,37,2194.403369
4731,1,1,1,1,1,93.31311,2109.445578
4732,1,1,1,1,1,85,95.02646149
4733,1,1,1,1,1,608,1237.034861
4734,1,1,1,1,1,42.294598,74.41911184
4735,1,1,1,1,1,25,127.8414719
4736,1,1,1,1,1,50.656555,6613.76454
4737,1,1,1,1,1,19,72.04052401
4738,1,1,1,1,1,15,80.5037286
4739,1,1,1,1,1,33,498.2719724
4740,1,1,1,1,1,118,61.88995875
4741,1,1,1,1,1,456.84607,73.77262369
4742,1,1,1,1,1,13,84.11638818
4743,1,1,1,1,1,63.98372,846.7628349
4744,1,1,1,1,1,11,5607.028833
4745,1,1,1,1,1,19,3115.608296
4746,1,1,1,1,1,11,128.5040951
4747,1,1,1,1,1,98.38046,107.096605
4748,1,1,1,1,1,88,4209.163947
4749,1,1,1,1,1,87.98372,6.832197687
4750,1,1,1,1,1,184,11.55745567
4751,1,1,1,1,1,93,11.90791049
4752,1,1,1,1,1,102.605484,63.37944902
4753,1,1,1,1,1,180.95116,827.5415521
4754,1,1,1,1,1,1425.8075,7.890047714
4755,1,1,1,1,1,116.538124,7.19517436
4756,1,1,1,1,1,100.91637,11.82665752
4757,1,1,1,1,1,259.097,146.7668317
4758,1,1,1,1,1,1868.57,79.20349202
4759,1,1,1,1,1,490.9297,92.40473455
4760,1,1,1,1,1,181.812,68.92976743
4761,1,1,1,1,1,78,1718.507868
4762,1,1,1,1,1,350.9001,159.8731635
4763,1,1,1,1,1,62.43917,1495.166629
4764,1,1,1,1,1,56.03479,319.2048509
4765,1,1,1,1,1,22,532.4273296
4767,1,1,1,1,1,41,405.1290956
4768,1,1,1,1,1,52.364178,4326.838128
4769,1,1,1,1,1,18,4360.33408
4770,1,1,1,1,1,151.79349,3282.397625
4771,1,1,1,1,1,102.19023,4031.296931
4772,1,1,1,1,1,225.00223,2681.30877
4773,1,1,1,1,1,302.81433,96.42809591
4774,1,1,1,1,1,163.29462,1995.150552
4775,1,1,1,1,1,221.67296,436.8875776
4776,1,1,1,1,1,236.49573,2967.0753
4777,1,1,1,1,1,147.50444,15.38294781
4778,1,1,1,1,1,207.32939,12.83226043
4779,1,1,1,1,1,688.19904,14.20606561
4780,1,1,1,1,1,73.174706,8.610306219
4781,1,1,1,1,1,79.43484,9.303387095
4782,1,1,1,1,1,225.82196,7.408614817
4783,1,1,1,1,1,427.713,303.4715976
4784,1,1,1,1,1,453.4078,17.72328889
4785,1,1,1,1,1,417.79794,5.31353757
4786,1,1,1,1,1,313.9925,6.123129391
4787,1,1,1,1,1,489.70453,31.39469521
4788,1,1,1,1,1,1153.4191,25.33030879
4789,1,1,1,1,1,1113.5137,6.836924139
4790,1,1,1,1,1,572,12.54901667
4791,1,1,1,1,1,4098.7725,8.114586221
4792,1,1,1,1,1,266.98816,7.231884205
4793,1,1,1,1,1,221.05775,6.648924547
4794,1,1,1,1,1,1887.51,14.85598193
4795,1,1,1,1,1,503.00888,8.678356831
4796,1,1,1,1,1,642.50256,11.46613842
4797,1,1,1,1,1,173.60548,9.926937077
4798,1,1,1,1,1,688.3317,10.47110821
4799,1,1,1,1,1,494.84918,237.7604242
4800,1,1,1,1,1,585.3331,84.46096246
4801,1,1,1,1,1,522.2591,11.80790673
4802,1,1,1,1,1,1890.6538,11.82012452
4803,1,1,1,1,1,65.52614,18.00676028
4804,1,1,1,1,1,1651.1156,16.58568535
4805,1,1,1,1,1,5432.878,1383.662358
4806,1,1,1,1,1,424.4663,7.583798047
4807,1,1,1,1,1,284.1742,10.42240432
4808,1,1,1,1,1,555.00244,7.379312991
4809,1,1,1,1,1,99.28809,14.13714531
4810,1,1,1,1,1,158.29465,72.96656719
4811,1,1,1,1,1,581.41016,100.1455222
4812,1,1,1,1,1,544.0307,245.787495
4813,1,1,1,1,1,558.3277,1242.65657
4814,1,1,1,1,1,512.3871,10.30017432
4815,1,1,1,1,1,30.845667,7.023101352
4816,1,1,1,1,1,115.70012,11.27472602
4817,1,1,1,1,1,353.9708,789.8260929
4818,1,1,1,1,1,78.51314,11.17572854
4819,1,1,1,1,1,675.6839,13.909745
4820,1,1,1,1,1,154.25552,19.022594
4821,1,1,1,1,1,171.50229,5.627583518
4822,1,1,1,1,1,91.152275,12.7586448
4823,1,1,1,1,1,64.978325,23.00383394
4824,1,1,1,1,1,96.72835,25.68251408
4825,1,1,1,1,1,9739.849,6.341127213
4826,1,1,1,1,1,194.45018,11.65082303
4827,1,1,1,1,1,65.70873,6.596871089
4828,1,1,1,1,1,248.31313,7.052117052
4829,1,1,1,1,1,4542.147,17.02879329
4830,1,1,1,1,1,1205.2324,7.566643292
4831,1,1,1,1,1,251.42305,11.16240557
4832,1,1,1,1,1,381.7121,10.84196275
4833,1,1,1,1,1,264.08383,87.32789507
4834,1,1,1,1,1,213.86092,11.91279429
4835,1,1,1,1,1,805.596,9.815384054
4836,1,1,1,1,1,157.24791,18.191378
4837,1,1,1,1,1,35,17.710046
4838,1,1,1,1,1,328.4549,103.9995103
4839,1,1,1,1,1,29.311703,92.95775129
4840,1,1,1,1,1,22,149.9038103
4841,1,1,1,1,1,20.805214,123.7098638
4842,1,1,1,1,1,36,120.5031547
4843,1,1,1,1,1,30,15.62991016
4844,1,1,1,1,1,10,14.83622693
4845,1,1,1,1,1,43.610428,9.988476536
4846,1,1,1,1,1,34.467552,9.636131711
4847,1,1,1,1,1,824.88446,94.16133601
4848,1,1,1,1,1,58,93.3184295
4849,1,1,1,1,1,254.28609,312.1734013
4850,1,1,1,1,1,88,1249.822982
4851,1,1,1,1,1,86,486.1583432
4852,1,1,1,1,1,137,143.6133252
4853,1,1,1,1,1,39,1143.804345
4854,1,1,1,1,1,68,13.51501173
4855,1,1,1,1,1,48,12.19093265
4856,1,1,1,1,1,124.62351,18.69536009
4857,1,1,1,1,1,141,9.602947691
4858,1,1,1,1,1,8,14.03794524
4859,1,1,1,1,1,11,80.59153374
4860,1,1,1,1,1,395.31213,941.7676833
4861,1,1,1,1,1,111.753296,707.7182087
4862,1,1,1,1,1,25,1150.994511
4863,1,1,1,1,1,19,7330.430837
4864,1,1,1,1,1,30,810.2655529
4865,1,1,1,1,1,143,1084.072619
4866,1,1,1,1,1,249.28598,7226.217276
4867,1,1,1,1,1,170.53256,2509.772761
4868,1,1,1,1,1,259.84436,1969.598184
4869,1,1,1,1,1,96,6416.291997
4870,1,1,1,1,1,87,113.0385216
4871,1,1,1,1,1,141,78.85472013
4872,1,1,1,1,1,13,483.3924712
4873,1,1,1,1,1,428.8966,602.4013453
4874,1,1,1,1,1,40,987.7287333
4875,1,1,1,1,1,182,509.2069556
4876,1,1,1,1,1,295.7665,49.75518794
4877,1,1,1,1,1,84,4796.799649
4878,1,1,1,1,1,2165.0684,92.73321395
4879,1,1,1,1,1,348.9746,1946.790463
4880,1,1,1,1,1,49.93511,107.6333636
4881,1,1,1,1,1,242.93544,1961.729105
4882,1,1,1,1,1,1098.8716,759.1790749
4883,1,1,1,1,1,515.7538,1507.16248
4884,1,1,1,1,1,139,2379.482315
4885,1,1,1,1,1,311.80533,1119.791366
4886,1,1,1,1,1,470.2213,421.8249635
4887,1,1,1,1,1,1351.249,469.5267655
4888,1,1,1,1,1,125,1203.946369
4889,1,1,1,1,1,20,2810.672755
4890,1,1,1,1,1,275.79236,106.2924238
4891,1,1,1,1,1,45,1406.678103
4892,1,1,1,1,1,4,90.17388493
4893,1,1,1,1,1,86,63.4135267
4894,1,1,1,1,1,267.208,1956.878404
4895,1,1,1,1,1,27,5607.216271
4896,1,1,1,1,1,79.07799,4652.582869
4897,1,1,1,1,1,540.8578,1551.464097
4898,1,1,1,1,1,749.5592,781.1463362
4899,1,1,1,1,1,53.792236,4370.601907
4900,1,1,1,1,1,87.701385,129.9261491
4901,1,1,1,1,1,16,17.42563475
4902,1,1,1,1,1,143.68842,11.25304021
4903,1,1,1,1,1,153,18.10731102
4904,1,1,1,1,1,73.974045,12.49715372
4905,1,1,1,1,1,357.22107,1687.995295
4906,1,1,1,1,1,66,680.3711616
4907,1,1,1,1,1,57.09096,5167.592842
