id,Region,distanceToTransit,BBSR_Type,Pop+Emp,Population,Employment,Area,AGS,Housing,Special,Mixed Use,Industrial,Sport+Rec,remainder,x,y
1675,1,500,10,1907,1072,835,160000.000000000000000,1000000001,0.132496426,0.350728071,0.089822668,0.046324247,0.242513845,0.138114744,4592250,5820400
1676,1,500,10,1886,921,964,160000.000000000000000,1000000001,0.026782887,0.530553113,0.087311619,0.051307689,0.195166452,0.108878239,4592650,5820400
1677,1,500,10,4612,2603,2009,263895.633035903505515,1000000001,0.155646531,0.151215143,0.072018293,0.076314973,0.044232302,0.500572757,4592258.147,5819868.486
1678,1,500,10,2434,1288,1145,160000.000000000000000,1000000001,0.064566637,0.379560265,0.029197081,0.205601543,0.034989866,0.286084607,4592650,5820000
1679,1,500,10,2029,1270,759,160000.000000000000000,1000000001,0,0.644254818,0.066786277,0.015578192,0.021026953,0.25235376,4593050,5820400
1680,1,500,10,5305,2727,2577,318982.882704810122959,1000000001,0.0940388,0.081389811,0.023594603,0.137751432,0.050292363,0.612932992,4593050.497,5819806.59
1681,1,500,10,2396,1533,862,160000.000000000000000,1000000007,0.295597033,0.017588643,0.221932916,0.012508072,0.023797143,0.428576193,4592250,5819200
1682,1,500,10,3886,2406,1480,198104.730291378858965,1000000001,0.287702334,0.126204876,0.073544042,0.113185228,0.012152043,0.387211478,4592712.722,5819552.404
1683,1,500,10,5362,3832,1530,207729.628491562936688,1000000007,0.206776221,0.103315036,0.251897934,0.098893685,0.02339927,0.315717853,4592523.357,5819268.781
1684,1,500,10,5489,0,5489,244913.459010794525966,1000000002,0.004666315,0.050967294,0.048544024,0.112983066,0.11112696,0.67171234,4593446.525,5819497.935
1685,1,500,10,1693,84,1609,40000.000000000000000,1000000002,0,0.011057324,0.36318757,0.14621867,0.027741577,0.451794858,4593350,5819100
1686,1,500,10,824,0,824,40000.000000000000000,1000000002,0,0.877558976,0.020253212,0.048348142,0.038121082,0.015718588,4593550,5819100
1687,1,500,10,5118,1357,3760,131882.166977180284448,1000000002,0,0,0.192158399,0,0.491572129,0.316269473,4593158.764,5818983.993
1688,1,500,10,5282,3637,1645,268623.489224191755056,1000000007,0.084407176,0.01229446,0.032350987,0,0.085952013,0.784995365,4592774.453,5818908.12
1689,1,500,10,4875,278,4596,220641.697697611671174,1000000002,0.234057368,0.228958893,0.027093581,0.15948167,0.041167062,0.309241427,4593790.761,5820006.916
1690,1,500,10,5427,1481,3946,145490.246317109966185,1000000002,0.19213126,0.432897817,0.11952852,0.111943588,0,0.143498815,4594226.752,5820068.362
1691,1,500,10,1016,499,517,40000.000000000000000,1000000002,0.368854443,0.268321758,0.085927375,0.023504174,0.064049592,0.189342658,4594350,5819900
1692,1,500,10,3555,1820,1735,148773.679464212094899,1000000001,0.001522962,0.445070579,0.243204523,0.052394972,0,0.257806964,4593851.206,5820413.426
1693,1,500,10,1813,797,1016,84277.793454571146867,1000000001,0.11688299,0,0.143777594,0.274389129,0.061510408,0.403439879,4595021.769,5820486.369
1694,1,500,10,2670,179,2491,40000.000000000000000,1000000002,0.049778488,0.027028827,0,0.682915567,0.027732291,0.212544827,4594750,5820100
1695,1,500,10,5123,1486,3636,124025.768740231214906,1000000002,0.160077582,0.161448101,0.074071917,0.080835932,0.064471935,0.459094533,4594590.593,5820090.831
1696,1,500,10,1383,862,520,40000.000000000000000,1000000002,0.208044717,0.113721069,0.09633506,0.037119701,0.163852109,0.380927344,4594750,5819900
1697,1,500,10,3545,1991,1554,160000.000000000000000,1000000002,0.411016947,0.276143277,0.008883847,0.049396549,0.020930423,0.233628955,4595050,5820000
1698,1,500,10,4468,443,4024,160000.000000000000000,1000000002,0.03010093,0.240809483,0.053022715,0.189361957,0.346646738,0.140058178,4593850,5819600
1699,1,500,10,1291,193,1098,40000.000000000000000,1000000002,0.318302414,0.061339893,0.198646368,0.133196284,0,0.288515042,4594150,5819700
1700,1,500,10,1016,426,590,40000.000000000000000,1000000002,0.478196563,0.001315267,0.152604972,0.029695611,0.123365081,0.214822507,4594350,5819700
1701,1,500,10,2252,810,1442,40000.000000000000000,1000000002,0.114065619,0.122959896,0.399109935,0.047739636,0.067068879,0.249056035,4594150,5819500
1702,1,500,10,1490,593,897,40000.000000000000000,1000000002,0.270900241,0.04178796,0.079064713,0.181935724,0.042323561,0.383987801,4594350,5819500
1703,1,500,10,3855,1454,2401,160000.000000000000000,1000000002,0.160876901,0.353033745,0.02835392,0.079743599,0.100027039,0.277964796,4593850,5819200
1704,1,500,10,4229,1921,2308,160000.000000000000000,1000000002,0.341323793,0.07473934,0.089590012,0.073915604,7.29665E-05,0.420358285,4594250,5819200
1705,1,500,10,2971,575,2395,160000.000000000000000,1000000002,0.312829148,0.238243603,0.073530224,0.062722263,0.065979498,0.246695265,4594650,5819600
1706,1,500,10,3033,946,2086,160000.000000000000000,1000000002,0.448105308,0.211736011,0.007652878,0.10007742,0.03871015,0.193718233,4595050,5819600
1707,1,500,10,3253,1577,1675,160000.000000000000000,1000000002,0.138842263,0.129870846,0,0.091158355,0.169846054,0.470282481,4594650,5819200
1708,1,500,10,889,518,370,40000.000000000000000,1000000002,0.032792243,0.339991564,0,0.039965773,0.098491495,0.488758924,4594950,5819300
1709,1,500,10,1841,825,1016,40000.000000000000000,1000000002,0.129382208,0.255890304,0.164906866,0.094305037,0.114049701,0.241465884,4595150,5819300
1710,1,500,10,1141,1048,92,40000.000000000000000,1000000002,0.406950193,0.037092421,0.018424247,0,0.15839457,0.37913857,4594950,5819100
1711,1,500,10,1397,1329,67,40000.000000000000000,1000000002,0.187021344,0.064099993,0.003123506,0.006459248,0.344234841,0.395061068,4595150,5819100
1712,1,500,10,2208,257,1951,160000.000000000000000,1000000001,0.106180481,0.05095359,0.215008336,0.192872613,0.074317541,0.360667439,4595450,5822000
1713,1,500,10,4706,2265,2441,345148.322743774799164,1000000001,0.022093571,0.000104249,0.078703798,0.108061013,0.014069246,0.776968123,4595844.729,5822232.343
1714,1,500,10,1256,329,926,160000.000000000000000,1000000001,0,0.09905923,0.07187862,0.127002693,0.389823789,0.312235667,4595450,5821600
1715,1,500,10,2135,1036,1099,160000.000000000000000,1000000001,0,0.116170924,0.111441633,0.109104181,0.171837699,0.491445563,4595850,5821600
1716,1,500,10,5100,2241,2859,475936.142209630226716,1000000001,0.071594885,0.09753067,0.093020453,0.061103022,0.077850878,0.598900093,4596437.053,5822074.091
1717,1,500,10,1379,96,1283,160000.000000000000000,1000000001,0.069434727,0.156602505,0.059846808,0.230468048,0.122729283,0.36091863,4596250,5821600
1718,1,500,10,2678,957,1721,116837.249910008802544,1000000002,0.132502651,0,0,0,0.060090061,0.807407288,4596714.222,5822367.536
1719,1,500,10,2733,1300,1432,160000.000000000000000,1000000001,0.025186788,0.284236477,0.192236386,0.063589081,0.020381047,0.414370221,4595450,5821200
1720,1,500,10,2412,1440,972,160000.000000000000000,1000000001,0.011687183,0.140679211,0.094018364,0.100222594,0.077687163,0.575705485,4595850,5821200
1721,1,500,10,1632,917,714,160000.000000000000000,1000000001,0.222879639,0.209084356,0.025851815,0.119802376,0.107601098,0.314780717,4595850,5820800
1722,1,500,10,5302,3043,2259,529943.093167264829390,1000000001,0.062539068,0.095625255,0.047502418,0.054867943,0.107410325,0.632054992,4596556.35,5821366.425
1723,1,500,10,3379,1925,1453,160000.000000000000000,1000000001,0.233461435,0.098196467,0.130072871,0.184341122,0.103894608,0.250033497,4596250,5820800
1724,1,500,10,5266,2060,3205,190664.034448427497409,1000000001,0.070394891,0.005610561,0.125202649,0.329022605,0.013445214,0.45632408,4596723.801,5820703.076
1725,1,500,10,4374,2016,2358,160000.000000000000000,1000000002,0.24043645,0.145270337,0.127747818,0.035279815,0.162973549,0.288292031,4597450,5822000
1726,1,500,10,2820,2233,586,160000.000000000000000,1000000002,0.372678358,0.157595111,0.007922457,0.003702059,0.115045693,0.343056322,4597450,5821600
1727,1,500,10,3890,1605,2284,160000.000000000000000,1000000002,0.125657999,0.135411596,0.118800503,0.029348296,0.04120251,0.549579096,4597850,5822000
1728,1,500,10,3570,1487,2083,160000.000000000000000,1000000002,0.327792363,0.05704107,0.15774499,0.004320455,0.003078736,0.450022387,4598250,5822000
1729,1,500,10,1130,724,406,40000.000000000000000,1000000002,0.220773846,0.011659092,0.134500848,0,0.011011852,0.622054361,4597750,5821700
1730,1,500,10,782,780,1,40000.000000000000000,1000000002,0,0.002035467,0,0,0,0.997964533,4597950,5821700
1731,1,500,10,1926,1006,920,40000.000000000000000,1000000002,0.162377165,0.065616028,0.260967072,0.02023189,0.097513513,0.393294332,4597750,5821500
1732,1,500,10,1835,1089,746,40000.000000000000000,1000000002,0.033442642,0,0.159469495,0.078828987,0.106769769,0.621489108,4597950,5821500
1733,1,500,10,3314,2277,1036,160000.000000000000000,1000000002,0.378095121,0.062057069,0.067026499,0.003380296,0.189563756,0.299877259,4598250,5821600
1734,1,500,10,2476,806,1670,160000.000000000000000,1000000002,0.471317305,0.193580197,0.068042357,0.024704509,0.054672067,0.187683566,4597450,5821200
1735,1,500,10,4885,712,4172,139219.869952716078842,1000000002,0.094557137,0,0.172877299,0.161726019,0.062443877,0.508395668,4596982.586,5820850.786
1736,1,500,10,1888,310,1577,40000.000000000000000,1000000002,0,0,0.018642786,0.4203387,0.034158745,0.52685977,4597150,5820700
1737,1,500,10,3461,125,3336,160000.000000000000000,1000000002,0.089309317,0.046729932,0.053492355,0.176402884,0.070495331,0.563570181,4597450,5820800
1738,1,500,10,4080,2512,1567,270056.906832735228818,1000000002,0.314267132,0.087264479,0,0.007951461,0.048146073,0.542370855,4597070.76,5821347.393
1739,1,500,10,3702,1385,2316,160000.000000000000000,1000000002,0.326864126,0.280820154,0.088550777,0.035727817,0.066905947,0.20113118,4597850,5821200
1740,1,500,10,954,669,285,160000.000000000000000,1000000002,0.544860189,0.075709869,0.006219904,0,0.09260364,0.280606397,4598250,5821200
1741,1,500,10,446,0,446,40000.000000000000000,1000000002,0.307016946,0.030326229,0,0.126766696,0.239543411,0.296346718,4597750,5820900
1742,1,500,10,2440,0,2440,40000.000000000000000,1000000002,0.136794842,0.031504006,5.52602E-05,0.668920124,0.028073161,0.134652607,4597950,5820900
1743,1,500,10,1574,0,1574,40000.000000000000000,1000000002,0.217212357,0,0.076937146,0.364967323,0.067167241,0.273715933,4597750,5820700
1744,1,500,10,2789,0,2789,40000.000000000000000,1000000002,0,0,0.101597155,0.692123326,0,0.206279519,4597950,5820700
1745,1,500,10,4768,0,4768,160000.000000000000000,1000000002,0.211381034,0.157290978,0.070480992,0.240196015,0.073189496,0.247461486,4598250,5820800
1746,1,500,10,5041,813,4227,79363.401134095052839,1000000002,0,0,0,0.248480426,0,0.751519574,4595090.959,5820309.228
1747,1,500,10,2738,145,2593,37637.895931786908477,1000000002,0.002086412,0,0,0.754722194,0.177726953,0.065464441,4595345.451,5820294.922
1748,1,500,10,3635,2180,1455,236245.736011350731133,1000000002,0.492515216,0.109384063,0.045552696,0.005726423,0.13759815,0.209223451,4595532.242,5820048.361
1749,1,500,10,2807,884,1922,40000.000000000000000,1000000002,0.169218009,0,0,0.535080471,0.010870589,0.28483093,4595750,5819900
1750,1,500,10,5179,4306,873,335667.284907674882561,1000000001,0.218364418,0.039676717,0.031550253,0.019637023,0.086326491,0.604445097,4596027.314,5820397.461
1751,1,500,10,5259,2879,2379,260103.225417879119050,1000000001,0.227673728,0.063615534,0.135414934,0.081079255,0.101644192,0.390572357,4596708.679,5820327.48
1752,1,500,10,2001,1141,860,114240.318063683414948,1000000001,0.367515177,0,0.172574818,0.006226336,0.123214426,0.330469243,4596173.613,5820095.306
1753,1,500,10,2522,1628,893,160000.000000000000000,1000000002,0.334264902,0.176641019,0.007109812,0.022031323,0.308604108,0.151348836,4595450,5819600
1754,1,500,10,2411,913,1498,40000.000000000000000,1000000002,0.294525588,0.00090754,0.01331192,0.405158679,0,0.286096272,4595750,5819700
1755,1,500,10,5308,1894,3414,78900.469248074208735,1000000002,0.018520105,0.033682273,0,0.406635657,0.070040144,0.471121822,4595948.908,5819797.37
1756,1,500,10,712,0,712,40000.000000000000000,1000000002,0.435955454,0.079545077,0.212909682,0.009264377,0,0.26232541,4595750,5819500
1757,1,500,10,664,624,39,40000.000000000000000,1000000002,0.715973645,0.046514348,0,0.003633884,0,0.233878124,4595950,5819500
1758,1,500,10,3068,2118,949,160000.000000000000000,1000000002,0.187129175,0.058879017,0.021313722,0.033811284,0.389720613,0.309146189,4595450,5819200
1759,1,500,10,885,472,412,160000.000000000000000,1000000002,0.383542283,0.07133091,0.011368446,0.006306295,0.208722961,0.318729105,4595850,5819200
1760,1,500,10,5128,2917,2211,154946.696317358670058,1000000002,0.208223848,0.006269999,0.018731258,0.090904349,0.027389964,0.648480583,4596255.154,5819795.157
1761,1,500,10,638,337,300,40000.000000000000000,1000000002,0.417817261,0,0.06818011,0.028547846,0.107177636,0.378277147,4596150,5819500
1762,1,500,10,1255,257,998,40000.000000000000000,1000000002,0.305552859,0.084808602,0.31816363,0.003474429,0.040881064,0.247119415,4596350,5819500
1763,1,500,10,1152,688,464,40000.000000000000000,1000000002,0.576374457,0.061098798,0.045621674,0.083007972,0,0.2338971,4596550,5819700
1764,1,500,10,4770,2997,1773,145987.032553197379457,1000000002,0.200952174,0.356316292,0.011854818,0,0.042009782,0.388866935,4596672.782,5819869.361
1765,1,500,10,2400,425,1974,40000.000000000000000,1000000002,0.251881471,0.037652794,0.377426937,0.226832608,0,0.10620619,4596550,5819500
1766,1,500,10,1067,463,603,40000.000000000000000,1000000002,0.360140027,0,0.119534278,0.071006346,0.142121407,0.307197942,4596750,5819500
1767,1,500,10,5142,3180,1961,198705.458014631585684,1000000002,0.362245541,0.147588317,0.089054665,0.003701165,0.01132571,0.386084603,4596308.059,5819181.104
1768,1,500,10,927,819,108,40000.000000000000000,1000000002,0.47952114,0,0.000758255,0.028069598,0,0.491651007,4596550,5819300
1769,1,500,10,1253,877,375,40000.000000000000000,1000000002,0.498486255,0.039548655,0.016847454,0.084726077,0.01714955,0.343242009,4596750,5819300
1770,1,500,10,5419,1079,4340,104025.333079637915944,1000000002,0,0.009233467,0.129205981,0.311159871,0,0.55040068,4597236.761,5820436.387
1771,1,500,10,1126,532,594,40000.000000000000000,1000000002,0,0.133612564,0.110634798,0.053415619,0.034968525,0.667368495,4597550,5820500
1772,1,500,10,3221,1215,2006,40000.000000000000000,1000000002,0,0,0.024899576,0.537549216,0,0.437551207,4597350,5820300
1773,1,500,10,1298,1088,210,40000.000000000000000,1000000002,0,0,0.010329273,0.047588885,0.421094256,0.520987586,4597550,5820300
1774,1,500,10,1061,742,318,40000.000000000000000,1000000002,0.358039255,0.023669488,0.078074367,0.013472724,0.343250519,0.183493646,4596950,5819900
1775,1,500,10,561,514,47,15989.933299888070906,1000000001,0.099531655,3.10305E-06,0.075482684,0,0.238716536,0.586266022,4596925.262,5820151.997
1776,1,500,10,2271,1058,1213,40000.000000000000000,1000000002,0.289573101,0.00075498,0.083748669,0.270420457,0.040543011,0.314959783,4597350,5820100
1777,1,500,10,2655,688,1967,40000.000000000000000,1000000002,0.022977573,0,0,0.545590457,0.021725095,0.409706875,4597550,5820100
1778,1,500,10,5212,3359,1853,144010.066700111958198,1000000002,0.279740791,0.023003284,0.032999575,0,0.002331938,0.661924413,4597174.953,5819983.123
1779,1,500,10,2592,409,2183,40000.000000000000000,1000000002,0.219647596,0,0.136033569,0.490546718,0.002066173,0.151705944,4597550,5819900
1780,1,500,10,606,47,559,40000.000000000000000,1000000002,0,0.325912056,0.054820205,0.053766292,0,0.565501448,4597750,5820500
1781,1,500,10,1735,0,1735,40000.000000000000000,1000000002,0,0.000612661,0.026137139,0.459969037,0,0.513281163,4597950,5820500
1782,1,500,10,1654,177,1476,40000.000000000000000,1000000002,0.093039303,0.043583763,0.262044574,0.181072698,0.052015741,0.368243921,4597750,5820300
1783,1,500,10,2494,514,1979,40000.000000000000000,1000000002,0,0.01369824,0.158520737,0.414267499,0,0.413513525,4597950,5820300
1784,1,500,10,3056,0,3056,40000.000000000000000,1000000002,0,0,0.004440714,0.845701264,0.035650136,0.114207887,4598150,5820500
1785,1,500,10,1140,0,1140,40000.000000000000000,1000000002,0.244209639,0,0.026162862,0.298783528,0.179481141,0.251362829,4598350,5820500
1786,1,500,10,463,132,331,40000.000000000000000,1000000002,0,0.409432213,0,0.014856991,0,0.575710796,4598150,5820300
1787,1,500,10,1078,0,1078,40000.000000000000000,1000000002,0,0,0.008177699,0.29201098,0.009529009,0.690282312,4598350,5820300
1788,1,500,10,653,0,653,40000.000000000000000,1000000002,0.026684026,0,0.117405633,0.086047524,0.045127686,0.724735132,4597750,5820100
1789,1,500,10,2131,622,1508,40000.000000000000000,1000000002,0,0.034928348,0.157036106,0.281541529,0.086181006,0.440313012,4597950,5820100
1790,1,500,10,2522,931,1591,40000.000000000000000,1000000002,0.117777903,0.085334933,0.219997725,0.242133181,0,0.334756258,4597750,5819900
1791,1,500,10,2459,1501,957,40000.000000000000000,1000000002,0.007015763,0.000416721,0.071606799,0.202768661,0.035053577,0.683138479,4597950,5819900
1792,1,500,10,1987,208,1779,40000.000000000000000,1000000002,0,0.281826927,0,0.43605343,0,0.282119643,4598150,5820100
1793,1,500,10,2722,179,2543,40000.000000000000000,1000000002,0,0.041475144,0.042745278,0.654291273,0,0.261488306,4598350,5820100
1794,1,500,10,1694,909,785,40000.000000000000000,1000000002,0,0,0,0.216193697,0.134898983,0.648907319,4598150,5819900
1795,1,500,10,2197,786,1410,40000.000000000000000,1000000002,0,0,0.055266044,0.34640456,0.077399137,0.52093026,4598350,5819900
1796,1,500,10,4012,2938,1073,160000.000000000000000,1000000002,0.537216618,0.048779243,0.051205028,0.022087919,0.028482352,0.312228839,4597050,5819600
1797,1,500,10,1349,679,669,40000.000000000000000,1000000002,0.485202705,0.020419674,0.072334786,0.120116004,0,0.301926831,4597350,5819700
